date,next_date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,spread,arrival_mt,lag_1_modal,lag_2_modal,rolling_3_modal,momentum,arrival_shock,month_sin,month_cos,target_next_modal_kg
2016-04,2016-05,Soybean,Aurangabad,Sillod-Bharadi,37.2,36.01,38.4,0.0642,3.2,35.83,34.0,35.6767,0.0427,1.2152,0.866,-0.5,37.19
2016-04,2016-05,Soybean,Chandrapur,Varora,36.07,33.07,39.07,0.1663,564.1,32.93,33.43,34.1433,0.0564,0.9454,0.866,-0.5,34.68
2016-04,2016-10,Soybean,Yewatmal,Zarijamini,34.83,34.81,34.89,0.0023,8.8,34.0,33.77,34.2,0.0184,1.4118,0.866,-0.5,24.25
2016-04,2016-05,Bajra,Solapur,Pandharpur,19.25,19.25,19.31,0.0031,0.7,13.84,12.81,15.3,0.2582,0.3621,0.866,-0.5,18.87
2016-04,2016-11,Cotton,Aurangabad,Fulambri,44.7,44.0,45.0,0.0224,24.3,45.23,47.95,45.96,-0.0274,0.0764,0.866,-0.5,47.87
2016-04,2016-05,Cotton,Yewatmal,Ghatanji,46.85,41.36,50.12,0.187,1217.2,44.28,44.34,45.1567,0.0375,0.3675,0.866,-0.5,46.24
2016-04,2016-10,Cotton,Nagpur,Parshiwani,46.66,45.94,47.31,0.0294,171.5,43.63,44.31,44.8667,0.04,0.4029,0.866,-0.5,50.51
2016-04,2016-05,Cotton,Nagpur,Savner,46.16,45.91,46.32,0.0089,661.5,43.62,43.99,44.59,0.0352,1.036,0.866,-0.5,47.0
2016-04,2016-05,Jowar,Nandurbar,Navapur,14.67,14.6,14.7,0.0068,5.4,16.18,18.48,16.4433,-0.1078,0.757,0.866,-0.5,14.1
2016-04,2016-05,Jowar,Parbhani,Parbhani,16.99,16.06,17.75,0.0995,24.5,16.53,15.98,16.5,0.0297,1.0138,0.866,-0.5,16.58
2016-04,2016-05,Onion,Amaravathi,Amarawati,4.94,3.41,6.65,0.6559,890.0,6.58,9.0,6.84,-0.2778,1.5038,0.866,-0.5,3.9
2016-04,2016-05,Onion,Pune,Junnar-Otur,9.83,5.33,10.1,0.4852,969.5,8.75,10.25,9.61,0.0229,0.6343,0.866,-0.5,9.38
2016-04,2016-05,Onion,Osmanabad,Osmanabad,5.38,5.25,5.5,0.0465,0.6,8.5,9.35,7.7433,-0.3052,0.0513,0.866,-0.5,7.33
2016-04,2016-05,Rice,Nandurbar,Navapur,12.7718,12.641,12.9287,0.0225,7.8,12.6075,12.4247,12.6013,0.0135,0.2806,0.866,-0.5,14.2989
2016-04,2016-05,Rice,Thane,Palghar(Bevur),26.94,24.22,29.85,0.209,386.4,27.71,29.1,27.9167,-0.035,0.6118,0.866,-0.5,28.1818
2016-04,2016-05,Soybean,Yewatmal,Ghatanji,37.67,36.5,38.8,0.0611,8.5,37.82,36.01,37.1667,0.0135,0.6489,0.866,-0.5,35.83
2016-04,2016-05,Soybean,Hingoli,Jawala-Bajar,39.61,38.96,39.73,0.0194,75.5,37.34,36.54,37.83,0.0471,1.2597,0.866,-0.5,37.95
2016-04,2016-05,Soybean,Beed,Kej,38.69,33.41,40.07,0.1721,51.2,35.25,35.6,36.5133,0.0596,1.5738,0.866,-0.5,37.59
2016-04,2016-05,Soybean,Wasim,Risod,38.61,37.46,39.72,0.0585,3220.0,35.78,35.84,36.7433,0.0508,1.17,0.866,-0.5,37.59
2016-04,2016-05,Cotton,Akola,Akot,49.63,48.71,50.41,0.0343,2556.0,45.86,46.5,47.33,0.0486,1.0528,0.866,-0.5,50.87
2016-04,2016-05,Cotton,Wardha,Ashti (Wardha),48.3,48.11,48.47,0.0075,725.9,44.86,44.87,46.01,0.0498,0.6814,0.866,-0.5,49.77
2016-04,2016-05,Jowar,Akola,Akot,13.69,13.37,14.01,0.0467,136.8,13.45,13.56,13.5667,0.0091,1.3058,0.866,-0.5,13.96
2016-04,2016-05,Jowar,Akola,Balapur,16.25,12.5,16.5,0.2462,15.1,15.5,15.38,15.71,0.0344,1.0837,0.866,-0.5,15.6
2016-04,2016-05,Jowar,Solapur,Kurdwadi-Modnimb,17.73,14.45,24.36,0.5589,71.1,16.17,17.06,16.9867,0.0438,1.201,0.866,-0.5,17.29
2016-04,2016-05,Onion,Solapur,Kurdwadi-Modnimb,3.94,0.83,7.57,1.7107,231.3,4.17,6.33,4.8133,-0.1814,0.8103,0.866,-0.5,3.75
2016-04,2016-05,Onion,Thane,Palghar(Bevur),10.06,9.78,10.76,0.0974,79.3,9.34,11.02,10.14,-0.0079,0.9975,0.866,-0.5,7.18
2016-04,2016-05,Rice,Raigad,Murud,22.6724,20.0467,25.2929,0.2314,153.0,22.1066,24.6158,23.1316,-0.0199,0.8296,0.866,-0.5,21.7271
2016-04,2016-05,Soybean,Akola,Akot,37.01,34.71,39.31,0.1243,601.2,33.78,32.95,34.58,0.0703,1.0404,0.866,-0.5,35.44
2016-04,2016-05,Soybean,Akola,Balapur,38.75,37.88,39.5,0.0418,171.2,35.5,35.13,36.46,0.0628,1.1881,0.866,-0.5,36.7
2016-04,2016-05,Soybean,Latur,Chakur,39.95,38.58,40.76,0.0546,35.1,37.26,36.79,38.0,0.0513,1.3048,0.866,-0.5,38.8
2016-04,2016-05,Bajra,Amaravathi,Amarawati,17.34,15.97,18.63,0.1534,11.3,15.69,17.73,16.92,0.0248,1.5991,0.866,-0.5,18.26
2016-04,2016-05,Bajra,Nasik,Lasalgaon-Vinchur,19.65,18.37,19.69,0.0672,3.4,16.36,15.86,17.29,0.1365,1.4167,0.866,-0.5,19.6
2016-04,2016-05,Jowar,Nasik,Lasalgaon-Vinchur,18.8,15.38,19.22,0.2043,34.2,15.3,15.35,16.4833,0.1405,0.8066,0.866,-0.5,16.91
2016-04,2016-05,Rice,Pune,Indapur,14.0,14.0,14.0,0.0,0.1,13.0,11.25,12.75,0.098,1.0,0.866,-0.5,15.0
2016-04,2016-05,Soybean,Nasik,Lasalgaon-Vinchur,40.53,29.32,41.01,0.2884,187.9,36.47,36.58,37.86,0.0705,1.5215,0.866,-0.5,39.21
2016-04,2016-05,Soybean,Parbhani,Palam,36.0,36.0,36.0,0.0,2.8,37.0,36.01,36.3367,-0.0093,1.05,0.866,-0.5,37.0
2016-04,2016-05,Jowar,Osmanabad,Paranda,21.09,17.09,25.77,0.4116,32.4,21.35,18.64,20.36,0.0359,0.7993,0.866,-0.5,19.81
2016-04,2016-05,Jowar,Latur,Latur-Murud,15.27,13.86,16.49,0.1722,39.6,15.5,16.11,15.6267,-0.0228,0.8216,0.866,-0.5,15.72
2016-04,2016-07,Onion,Chandrapur,Chandrapur,7.0,6.0,8.0,0.2857,35.0,9.0,10.0,8.6667,-0.1923,1.1551,0.866,-0.5,7.0
2016-04,2016-05,Soybean,Pune,Indapur,34.0,34.0,34.0,0.0,0.4,34.0,33.34,33.78,0.0065,0.6316,0.866,-0.5,35.33
2016-04,2016-05,Soybean,Nasik,Lasalgaon-Niphad,40.08,37.04,40.57,0.0881,47.1,37.29,37.52,38.2967,0.0466,0.9547,0.866,-0.5,38.51
2016-04,2016-05,Soybean,Latur,Latur-Murud,39.43,36.13,40.1,0.1007,20.7,36.81,36.29,37.51,0.0512,0.7455,0.866,-0.5,37.0
2016-04,2016-05,Soybean,Hingoli,Sengaon,38.4,37.23,39.52,0.0596,437.0,36.24,35.96,36.8667,0.0416,1.2699,0.866,-0.5,37.68
2016-04,2016-05,Bajra,Pune,Indapur (Nimgaon Ketki),14.21,14.21,14.21,0.0,0.1,16.13,15.67,15.3367,-0.0735,0.1765,0.866,-0.5,19.76
2016-04,2016-05,Jowar,Pune,Indapur (Nimgaon Ketki),19.92,15.28,22.74,0.3745,5.8,19.61,17.65,19.06,0.0451,2.2025,0.866,-0.5,21.25
2016-04,2016-05,Onion,Sangli,Sangli-Phale Bhajipalam,5.93,2.23,8.55,1.0658,7688.0,6.72,8.29,6.98,-0.1504,1.0692,0.866,-0.5,5.76
2016-04,2016-05,Jowar,Latur,Jalkot,15.0,15.0,15.0,0.0,8.5,15.0,15.19,15.0633,-0.0042,0.4337,0.866,-0.5,15.0
2016-04,2016-05,Jowar,Ahmadnagar,Shrirampur-Belapur,16.0,15.67,16.33,0.0412,2.9,13.75,15.46,15.07,0.0617,0.8056,0.866,-0.5,16.0
2016-04,2016-05,Soybean,Buldhana,Buldhana-Dhad,38.33,37.08,39.69,0.0681,730.5,34.9,34.98,36.07,0.0627,0.8116,0.866,-0.5,37.37
2016-04,2016-05,Bajra,Jalna,Bhokardan,12.17,12.0,12.29,0.0238,5.7,12.4,13.0,12.5233,-0.0282,0.9344,0.866,-0.5,14.09
2016-04,2016-05,Bajra,Pune,Nira-Saswad,19.0,15.73,22.26,0.3437,45.7,18.05,17.83,18.2933,0.0386,1.0178,0.866,-0.5,19.43
2016-04,2016-05,Cotton,Wardha,Hinganghat,43.02,41.05,50.61,0.2222,17250.0,42.85,42.71,42.86,0.0037,0.8256,0.866,-0.5,45.24
2016-04,2016-05,Jowar,Pune,Nira-Saswad,21.81,16.5,27.13,0.4874,91.3,20.82,18.95,20.5267,0.0625,1.1888,0.866,-0.5,21.66
2016-04,2016-05,Jowar,Buldhana,Sangrampur-Varvatbakal,13.33,11.44,14.48,0.2281,7.8,13.14,13.25,13.24,0.0068,1.1878,0.866,-0.5,13.56
2016-04,2016-05,Rice,Pune,Nira-Saswad,31.96,27.5,36.43,0.2794,17.8,32.31,32.14,32.1367,-0.0055,0.5773,0.866,-0.5,29.75
2016-04,2016-05,Soybean,Buldhana,Sangrampur-Varvatbakal,34.35,29.42,36.54,0.2073,7.4,31.55,30.25,32.05,0.0718,0.8043,0.866,-0.5,33.2
2016-04,2016-05,Soybean,Wardha,Sindi (Selu),35.39,30.0,39.58,0.2707,90.2,33.67,33.6,34.22,0.0342,1.1224,0.866,-0.5,36.11
2016-04,2016-05,Bajra,Jalgaon,Parola,16.11,14.45,17.84,0.2104,345.8,13.88,13.6,14.53,0.1087,2.4444,0.866,-0.5,16.4
2016-04,2016-05,Cotton,Amaravathi,Amarawati,47.69,47.13,48.25,0.0235,386.5,44.5,45.01,45.7333,0.0428,0.4085,0.866,-0.5,50.48
2016-04,2016-11,Cotton,Amaravathi,Dharni,35.5,35.0,36.0,0.0282,2.0,45.5,44.4,41.8,-0.1507,0.0786,0.866,-0.5,42.31
2016-04,2016-05,Jowar,Amaravathi,Dharni,14.17,13.67,14.67,0.0706,47.0,13.25,13.73,13.7167,0.033,0.4947,0.866,-0.5,14.25
2016-04,2016-05,Jowar,Jalgaon,Parola,14.59,13.65,16.19,0.1741,1798.2,13.12,12.94,13.55,0.0768,2.6163,0.866,-0.5,14.51
2016-04,2016-05,Onion,Osmanabad,Paranda,2.82,0.7,5.74,1.7872,426.2,5.83,4.35,4.3333,-0.3492,1.1885,0.866,-0.5,2.86
2016-04,2016-05,Onion,Jalgaon,Yawal,5.74,4.6,6.68,0.3624,8876.3,4.96,7.52,6.0733,-0.0549,1.9307,0.866,-0.5,4.83
2016-04,2016-05,Soybean,Amaravathi,Dharni,28.5,28.0,29.0,0.0351,30.0,34.0,33.17,31.89,-0.1063,1.0843,0.866,-0.5,37.5
2016-04,2016-05,Bajra,Dhule,Dondaicha-Sindkheda,15.08,13.38,15.86,0.1645,41.6,13.65,13.24,13.99,0.0779,1.7238,0.866,-0.5,16.43
2016-04,2016-05,Bajra,Thane,Ulhasnagar,24.5,19.71,29.74,0.4094,64.5,24.42,24.13,24.35,0.0062,0.9425,0.866,-0.5,24.71
2016-04,2016-11,Cotton,Chandrapur,Pombhurni,40.0,38.0,41.0,0.075,30.7,40.0,40.0,40.0,0.0,0.6047,0.866,-0.5,45.0
2016-04,2016-05,Jowar,Dhule,Dondaicha-Sindkheda,18.03,15.66,19.45,0.2102,105.7,19.37,16.1,17.8333,0.011,0.443,0.866,-0.5,18.59
2016-04,2016-05,Jowar,Wardha,Hinganghat,17.25,17.25,17.25,0.0,0.3,11.25,11.83,13.4433,0.2832,0.3462,0.866,-0.5,11.3
2016-04,2016-05,Jowar,Buldhana,Sindkhed Raja,13.75,12.25,15.25,0.2182,9.3,14.73,14.8,14.4267,-0.0469,0.4886,0.866,-0.5,15.98
2016-04,2016-05,Jowar,Thane,Ulhasnagar,23.6,18.42,28.41,0.4233,88.5,24.27,23.6,23.8233,-0.0094,1.0404,0.866,-0.5,24.67
2016-04,2016-05,Jowar,Nanded,Umari,13.35,13.01,13.64,0.0472,20.1,13.12,12.96,13.1433,0.0157,0.9407,0.866,-0.5,13.56
2016-04,2016-05,Onion,Pune,Khed-Chakan,6.69,4.69,8.25,0.5321,3514.2,6.72,8.69,7.3667,-0.0919,0.3747,0.866,-0.5,5.81
2016-04,2016-05,Onion,Buldhana,Nandura,6.04,4.63,6.04,0.2334,185.0,7.15,7.94,7.0433,-0.1425,1.4068,0.866,-0.5,5.29
2016-04,2016-05,Onion,Thane,Ulhasnagar,11.67,8.83,15.17,0.5433,310.5,11.84,11.58,11.6967,-0.0023,1.0297,0.866,-0.5,10.47
2016-04,2016-05,Onion,Nasik,Umrane,6.52,3.76,7.83,0.6242,20484.7,6.19,7.63,6.78,-0.0383,1.0117,0.866,-0.5,6.79
2016-04,2016-05,Rice,Chandrapur,Pombhurni,20.0,19.5,21.0,0.075,398.0,20.0,20.0,20.0,0.0,0.7585,0.866,-0.5,20.35
2016-04,2016-05,Rice,Thane,Ulhasnagar,42.57,30.22,57.39,0.6382,481.4,42.95,44.67,43.3967,-0.019,0.9991,0.866,-0.5,44.3
2016-04,2016-05,Soybean,Latur,Aurad Shahajani,40.16,39.29,40.92,0.0406,56.9,37.0,37.12,38.0933,0.0543,0.5438,0.866,-0.5,39.93
2016-04,2016-05,Soybean,Latur,Devani,40.21,39.26,40.79,0.0381,56.7,37.63,37.11,38.3167,0.0494,0.892,0.866,-0.5,39.33
2016-04,2016-10,Soybean,Nanded,Hadgaon-Tamsa,37.69,35.0,39.0,0.1061,74.5,34.88,34.44,35.67,0.0566,0.8498,0.866,-0.5,29.0
2016-04,2016-05,Soybean,Buldhana,Sindkhed Raja,39.2,37.0,40.2,0.0816,19.6,36.5,36.0,37.2333,0.0528,2.0851,0.866,-0.5,38.83
2016-04,2016-05,Soybean,Nanded,Umari,38.99,38.53,39.49,0.0246,27.3,36.55,36.49,37.3433,0.0441,0.7837,0.866,-0.5,37.3
2016-04,2016-05,Sugarcane,Thane,Ulhasnagar,4.05,2.95,5.41,0.6074,266.0,4.03,4.05,4.0433,0.0016,1.1019,0.866,-0.5,4.29
2016-04,2016-05,Jowar,Latur,Chakur,21.2,19.23,22.94,0.175,1.9,20.26,19.88,20.4467,0.0368,1.3902,0.866,-0.5,22.08
2016-04,2016-10,Jowar,Amaravathi,Nandgaon Khandeshwar,12.75,12.0,13.5,0.1176,0.1,13.5,13.5,13.125,-0.0286,0.1538,0.866,-0.5,8.51
2016-04,2016-05,Onion,Amaravathi,Amarawati-Fruit And Vegetables,5.11,3.0,6.94,0.771,910.0,6.25,8.99,6.7833,-0.2467,1.7681,0.866,-0.5,3.3
2016-04,2016-05,Bajra,Nasik,Nampur,17.14,16.66,17.53,0.0508,1.8,15.61,14.47,15.74,0.0889,0.8182,0.866,-0.5,17.33
2016-04,2016-05,Jowar,Nasik,Manmad,15.66,14.35,18.9,0.2905,4.4,15.51,15.21,15.46,0.0129,0.8302,0.866,-0.5,15.7
2016-04,2016-05,Onion,Nasik,Nampur,6.61,3.42,8.37,0.7489,6275.5,6.32,7.75,6.8933,-0.0411,0.7385,0.866,-0.5,6.5
2016-04,2016-06,Soybean,Nasik,Nampur,40.0,40.0,40.0,0.0,0.1,31.78,35.25,35.6767,0.1212,0.5,0.866,-0.5,32.0
2016-04,2016-05,Jowar,Nasik,Nampur,10.36,10.36,10.36,0.0,0.1,14.0,14.0,12.18,-0.1494,0.6667,0.866,-0.5,17.0
2016-04,2016-05,Bajra,Jalgaon,Dharangaon,17.11,16.81,17.18,0.0216,9.0,17.11,17.11,17.11,0.0,1.0,0.866,-0.5,15.98
2016-04,2016-05,Jowar,Jalgaon,Dharangaon,14.62,14.4,14.81,0.028,13.8,14.62,14.62,14.62,0.0,1.0,0.866,-0.5,14.35
2016-04,2016-05,Onion,Jalgaon,Chalisgaon,6.19,4.34,7.39,0.4927,3125.2,6.19,6.19,6.19,0.0,1.0,0.866,-0.5,5.8
2016-04,2016-05,Onion,Aurangabad,Paithan,5.27,1.73,8.41,1.2676,1550.8,5.27,5.27,5.27,0.0,1.0,0.866,-0.5,7.46
2016-04,2016-05,Onion,Dhule,Sakri,5.25,1.98,8.21,1.1867,5295.9,5.25,5.25,5.25,0.0,1.0,0.866,-0.5,3.89
2016-04,2016-05,Rice,Gondiya,Sadak Arjuni,16.5,16.0,16.5,0.0303,4.5,16.5,16.5,16.5,0.0,1.0,0.866,-0.5,17.18
2016-05,2016-06,Bajra,Ahmadnagar,Ahmednagar,19.23,18.25,20.04,0.0931,22.5,18.75,18.0,18.66,0.0305,1.9452,0.5,-0.866,19.59
2016-05,2016-09,Bajra,Solapur,Akluj,16.46,16.46,16.46,0.0,1.3,16.0,13.83,15.43,0.0668,1.56,0.5,-0.866,15.56
2016-05,2016-06,Bajra,Ahmadnagar,Akole,16.83,14.83,20.0,0.3072,1.7,16.85,16.0,16.56,0.0163,0.1106,0.5,-0.866,16.17
2016-05,2016-06,Bajra,Jalgaon,Amalner,18.06,15.57,18.16,0.1434,706.8,18.14,15.8,17.3333,0.0419,1.8685,0.5,-0.866,17.51
2016-05,2016-06,Bajra,Pune,Baramati,18.68,17.21,22.12,0.2628,104.3,18.67,18.08,18.4767,0.011,1.0745,0.5,-0.866,18.32
2016-05,2016-06,Bajra,Solapur,Barshi,19.0,19.0,19.0,0.0,0.5,17.6,15.7,17.4333,0.0899,0.2381,0.5,-0.866,18.2
2016-05,2016-06,Bajra,Beed,Beed,17.54,15.8,19.08,0.187,124.6,16.8,15.58,16.64,0.0541,1.0406,0.5,-0.866,17.12
2016-05,2016-06,Bajra,Jalgaon,Chalisgaon,17.83,14.17,19.05,0.2737,165.8,17.45,15.97,17.0833,0.0437,1.0941,0.5,-0.866,17.54
2016-05,2016-06,Bajra,Jalgaon,Chopda,17.72,16.49,17.92,0.0807,737.2,17.46,16.2,17.1267,0.0346,2.0376,0.5,-0.866,17.11
2016-05,2016-06,Bajra,Nasik,Devala,17.16,15.47,18.77,0.1923,46.3,18.41,16.06,17.21,-0.0029,1.5624,0.5,-0.866,17.47
2016-05,2016-06,Bajra,Dhule,Dhule,19.41,16.02,20.5,0.2308,171.3,17.73,16.51,17.8833,0.0854,1.317,0.5,-0.866,17.11
2016-05,2016-06,Bajra,Dhule,Dondaicha,17.35,13.75,18.19,0.2559,113.6,16.4,14.69,16.1467,0.0745,1.8254,0.5,-0.866,15.81
2016-05,2016-06,Bajra,Solapur,Dudhani,17.54,16.88,17.56,0.0388,5.2,16.37,15.54,16.4833,0.0641,0.9811,0.5,-0.866,17.08
2016-05,2016-06,Bajra,Aurangabad,Gangapur,18.24,17.55,18.95,0.0768,17.8,17.08,16.33,17.2167,0.0594,1.0898,0.5,-0.866,18.13
2016-05,2016-06,Bajra,Beed,Gevrai,17.7,16.8,18.64,0.104,382.0,17.04,16.04,16.9267,0.0457,1.3921,0.5,-0.866,17.07
2016-05,2016-06,Bajra,Jalgaon,Jalgaon,17.88,17.37,18.0,0.0352,185.6,17.84,16.55,17.4233,0.0262,1.9213,0.5,-0.866,17.29
2016-05,2016-06,Bajra,Jalna,Jalna,17.35,16.25,18.69,0.1406,473.6,16.99,16.04,16.7933,0.0331,1.3164,0.5,-0.866,17.07
2016-05,2016-06,Bajra,Ahmadnagar,Jamkhed,16.5,14.86,18.14,0.1988,6.8,16.27,14.83,15.8667,0.0399,1.3077,0.5,-0.866,16.7
2016-05,2016-06,Bajra,Beed,Kada,17.71,15.79,19.46,0.2072,21.6,17.06,15.04,16.6033,0.0667,1.1739,0.5,-0.866,17.94
2016-05,2016-06,Bajra,Osmanabad,Kalamb (Os),16.02,15.66,16.19,0.0331,5.2,14.48,14.58,15.0267,0.0661,0.9873,0.5,-0.866,17.15
2016-05,2016-06,Bajra,Aurangabad,Kannad,17.51,15.91,18.68,0.1582,32.4,17.74,15.89,17.0467,0.0272,1.7451,0.5,-0.866,16.78
2016-05,2016-06,Bajra,Beed,Kej,15.51,13.36,18.42,0.3262,20.5,14.78,13.73,14.6733,0.057,1.1827,0.5,-0.866,15.46
2016-05,2016-06,Bajra,Buldhana,Khamgaon,16.47,16.19,16.65,0.0279,12.9,15.5,13.88,15.2833,0.0776,2.3313,0.5,-0.866,16.07
2016-05,2016-06,Bajra,Beed,Kille Dharur,19.69,16.36,20.59,0.2148,38.4,18.91,19.62,19.4067,0.0146,1.0588,0.5,-0.866,18.89
2016-05,2016-06,Bajra,Kolhapur,Kolhapur-Laxmipuri,19.42,18.42,20.28,0.0958,7.6,19.3,19.54,19.42,0.0,0.7917,0.5,-0.866,21.58
2016-05,2016-06,Bajra,Ahmadnagar,Kopargaon,18.49,16.87,19.49,0.1417,36.5,17.5,15.66,17.2167,0.074,1.2837,0.5,-0.866,18.27
2016-05,2016-06,Bajra,Nasik,Lasalgaon,19.09,13.85,22.4,0.4479,104.0,17.92,17.15,18.0533,0.0574,1.3512,0.5,-0.866,17.52
2016-05,2016-06,Bajra,Aurangabad,Lasur Station,16.35,14.42,18.07,0.2232,117.2,16.87,15.78,16.3333,0.001,1.249,0.5,-0.866,16.8
2016-05,2016-06,Bajra,Latur,Latur,17.67,16.32,18.54,0.1256,5.4,17.94,17.06,17.5567,0.0065,0.0596,0.5,-0.866,17.12
2016-05,2016-06,Bajra,Satara,Lonand,18.88,16.63,21.16,0.2399,6.5,18.13,16.38,17.7967,0.0609,0.9466,0.5,-0.866,19.1
2016-05,2016-06,Bajra,Beed,Majalgaon,16.87,13.02,18.38,0.3177,142.5,18.33,15.07,16.7567,0.0068,1.1229,0.5,-0.866,16.89
2016-05,2016-06,Bajra,Nasik,Malegaon,19.06,15.14,20.48,0.2802,52.2,18.25,17.49,18.2667,0.0434,1.0215,0.5,-0.866,18.49
2016-05,2016-08,Bajra,Buldhana,Malkapur,15.08,15.08,15.08,0.0,0.4,12.9,12.5,13.4933,0.1176,0.6,0.5,-0.866,15.84
2016-05,2016-06,Bajra,Solapur,Mangalwedha,18.0,18.0,18.0,0.0,0.1,16.8,12.0,15.6,0.1538,0.2143,0.5,-0.866,18.5
2016-05,2016-06,Bajra,Nasik,Manmad,18.18,16.06,18.95,0.159,25.5,17.82,16.46,17.4867,0.0396,1.685,0.5,-0.866,17.31
2016-05,2016-06,Bajra,Osmanabad,Murum,16.92,16.62,17.22,0.0355,1.3,17.51,16.29,16.9067,0.0008,1.0263,0.5,-0.866,16.25
2016-05,2016-06,Bajra,Nandurbar,Nandurbar,16.23,13.83,17.85,0.2477,141.4,16.47,15.56,16.0867,0.0089,1.2429,0.5,-0.866,16.67
2016-05,2016-06,Bajra,Ahmadnagar,Newasa,17.0,17.0,17.0,0.0,0.2,17.5,16.5,17.0,0.0,0.2857,0.5,-0.866,15.0
2016-05,2016-06,Bajra,Beed,Parli-Vaijnath,15.88,15.49,16.1,0.0384,7.9,15.47,14.36,15.2367,0.0422,0.8587,0.5,-0.866,15.71
2016-05,2016-06,Bajra,Ahmadnagar,Pathardi,15.61,12.76,17.89,0.3286,34.4,14.49,13.72,14.6067,0.0687,0.9885,0.5,-0.866,15.63
2016-05,2016-06,Bajra,Satara,Phaltan,19.13,12.75,23.57,0.5656,35.4,18.5,17.83,18.4867,0.0348,0.7685,0.5,-0.866,18.38
2016-05,2016-06,Bajra,Pune,Pune,22.51,21.43,22.86,0.0635,329.2,22.51,21.37,22.13,0.0172,1.7702,0.5,-0.866,22.29
2016-05,2016-06,Bajra,Ahmadnagar,Rahata,16.58,15.99,17.15,0.07,5.7,15.11,15.4,15.6967,0.0563,1.6765,0.5,-0.866,15.77
2016-05,2016-06,Bajra,Ahmadnagar,Rahuri-Vambori,17.63,17.63,17.63,0.0,1.4,17.39,14.66,16.56,0.0646,0.84,0.5,-0.866,17.96
2016-05,2016-06,Bajra,Jalgaon,Raver,14.72,12.48,15.01,0.1719,5.6,15.54,15.45,15.2367,-0.0339,0.9333,0.5,-0.866,16.32
2016-05,2016-06,Bajra,Dhule,Sakri,16.57,16.13,17.32,0.0718,4.9,16.5,13.51,15.5267,0.0672,1.7927,0.5,-0.866,14.71
2016-05,2016-06,Bajra,Sangli,Sangali,19.01,17.12,20.38,0.1715,229.5,18.12,17.36,18.1633,0.0466,1.1414,0.5,-0.866,19.4
2016-05,2016-06,Bajra,Ahmadnagar,Sangamner,19.05,16.07,20.45,0.2299,106.2,18.66,16.65,18.12,0.0513,1.0208,0.5,-0.866,17.8
2016-05,2016-06,Bajra,Nasik,Satana,18.98,15.63,20.65,0.2645,33.0,18.94,16.92,18.28,0.0383,1.1406,0.5,-0.866,18.32
2016-05,2016-06,Bajra,Nandurbar,Shahada,17.76,17.55,17.93,0.0214,132.3,18.09,15.0,16.95,0.0478,2.4806,0.5,-0.866,16.95
2016-05,2016-06,Bajra,Ahmadnagar,Shevgaon,18.54,15.44,18.54,0.1672,62.0,18.32,17.22,18.0267,0.0285,1.1489,0.5,-0.866,18.29
2016-05,2016-06,Bajra,Ahmadnagar,Shevgaon-Bodhegaon,17.25,15.76,17.25,0.0864,41.4,17.04,16.43,16.9067,0.0203,0.7841,0.5,-0.866,17.32
2016-05,2016-06,Bajra,Dhule,Shirpur,17.41,14.42,18.07,0.2096,284.7,16.9,15.09,16.4667,0.0573,1.7861,0.5,-0.866,16.73
2016-05,2016-06,Bajra,Pune,Shirur,17.42,16.59,18.31,0.0987,13.3,16.99,15.43,16.6133,0.0486,1.2277,0.5,-0.866,16.86
2016-05,2016-06,Bajra,Ahmadnagar,Shrirampur,18.55,18.4,18.72,0.0173,5.6,17.95,16.8,17.7667,0.0441,1.3228,0.5,-0.866,23.66
2016-05,2016-06,Bajra,Nasik,Sinner,17.79,14.85,19.87,0.2822,84.1,18.19,16.11,17.3633,0.0246,1.2313,0.5,-0.866,17.95
2016-05,2016-08,Bajra,Solapur,Solapur,19.02,19.02,19.02,0.0,0.3,15.4,16.51,16.9767,0.1204,0.2571,0.5,-0.866,16.15
2016-05,2016-06,Bajra,Satara,Vaduj,17.14,16.29,18.0,0.0998,3.8,15.86,18.11,17.0367,0.0061,0.4071,0.5,-0.866,17.94
2016-05,2016-06,Bajra,Aurangabad,Vaijapur,18.32,16.42,19.77,0.1829,66.1,17.63,17.06,17.67,0.0368,1.4464,0.5,-0.866,18.94
2016-05,2016-06,Bajra,Nasik,Yeola,17.73,15.53,19.76,0.2386,18.0,17.06,15.6,16.7967,0.0556,1.4876,0.5,-0.866,17.34
2016-05,2016-06,Jowar,Ahmadnagar,Ahmednagar,20.46,16.53,23.2,0.326,531.1,21.19,21.34,20.9967,-0.0256,1.6451,0.5,-0.866,20.42
2016-05,2016-06,Jowar,Hingoli,Akhadabalapur,15.0,15.0,15.0,0.0,1.7,15.0,14.88,14.96,0.0027,0.3423,0.5,-0.866,15.0
2016-05,2016-06,Jowar,Jalgaon,Amalner,20.03,16.45,20.46,0.2002,873.4,20.39,18.58,19.6667,0.0185,0.8591,0.5,-0.866,18.81
2016-05,2016-06,Jowar,Amaravathi,Amarawati,19.5,18.0,30.21,0.6262,7.0,17.69,17.08,18.09,0.0779,0.1998,0.5,-0.866,19.87
2016-05,2016-06,Jowar,Beed,Ambejogai,17.3,17.2,17.57,0.0214,14.5,17.88,18.65,17.9433,-0.0359,0.8665,0.5,-0.866,17.08
